timestamp,T_obs,P_true,P_obs,P_pred,F_obs,R_obs,physics_residual,physics_violation,anomaly_flag,anomaly_type
14-10-2025 19:57,288.138,191.832,192.129,191.515,100,736.684,0.614,FALSE,1,process_fault
14-10-2025 19:58,289.262,190.828,190.693,191.922,100,736.825,1.229,FALSE,1,process_fault
14-10-2025 19:59,289.426,191.57,191.92,190.843,100,737.678,1.077,FALSE,1,process_fault
14-10-2025 20:00,289.775,191.202,190.903,191.597,100,737.378,0.694,FALSE,1,process_fault
14-10-2025 20:01,289.089,190.889,190.62,191.15,100,738.855,0.53,FALSE,1,process_fault
14-10-2025 20:02,288.655,191.781,191.825,190.86,100,741.594,0.965,FALSE,1,process_fault
14-10-2025 20:03,288.11,190.903,190.713,191.744,100,744.61,1.03,FALSE,1,process_fault
14-10-2025 20:04,288.248,190.008,189.883,190.914,100,744.623,1.032,FALSE,1,process_fault
14-10-2025 20:05,288.72,191.106,190.839,190.048,100,745.845,0.791,FALSE,1,process_fault
14-10-2025 20:06,288.893,191.471,191.117,191.122,100,747.189,0.005,FALSE,1,process_fault
14-10-2025 20:07,288.802,191.141,191.308,191.466,100,748.152,0.158,FALSE,1,process_fault
14-10-2025 20:08,288.791,190.947,190.634,191.142,100,749.214,0.508,FALSE,1,process_fault
14-10-2025 20:09,289.486,191.049,190.729,191.003,100,749.234,0.274,FALSE,1,process_fault
14-10-2025 20:10,288.948,190.956,191.039,191.007,100,749.681,0.032,FALSE,1,process_fault
14-10-2025 20:11,288.993,191.029,190.795,190.962,100,751.134,0.168,FALSE,1,process_fault
14-10-2025 20:12,289.077,190.782,191.244,191.036,100,751.544,0.208,FALSE,1,process_fault
14-10-2025 20:13,287.758,191.729,191.642,190.678,100,752.6,0.964,FALSE,1,process_fault
14-10-2025 20:14,287.498,190.72,190.679,191.703,100,750.109,1.024,FALSE,1,process_fault
14-10-2025 20:15,287.322,190.425,190.214,190.708,100,750.88,0.494,FALSE,1,process_fault
14-10-2025 20:16,286.875,191.436,191.76,190.385,100,748.493,1.376,FALSE,1,process_fault
14-10-2025 20:17,287.16,191.642,191.21,191.455,100,746.632,0.245,FALSE,1,process_fault
14-10-2025 20:18,286.698,191.184,191.278,191.603,100,745.529,0.326,FALSE,1,process_fault
14-10-2025 20:19,286.669,190.766,191.118,191.184,100,746.509,0.066,FALSE,1,process_fault
14-10-2025 20:20,286.277,192.114,192.029,190.731,100,744.657,1.298,FALSE,1,process_fault
14-10-2025 20:21,286.781,191.851,191.512,192.151,100,742.994,0.639,FALSE,1,process_fault
14-10-2025 20:22,286.832,190.959,191.002,191.855,100,743.077,0.853,FALSE,1,process_fault
14-10-2025 20:23,287.178,191.913,191.499,190.983,100,740.998,0.516,FALSE,1,process_fault
14-10-2025 20:24,287.302,191.923,191.457,191.924,100,741.672,0.467,FALSE,1,process_fault
14-10-2025 20:25,288.177,191.609,191.651,191.994,100,742.472,0.343,FALSE,1,process_fault
14-10-2025 20:26,287.912,191.623,191.655,191.593,100,745.178,0.062,FALSE,1,process_fault
14-10-2025 20:27,287.845,191.172,190.905,191.619,100,745.89,0.714,FALSE,1,process_fault
14-10-2025 20:28,286.83,191.688,191.606,191.098,100,749.719,0.508,FALSE,1,process_fault
14-10-2025 20:29,287.353,191.899,191.885,191.729,100,749.287,0.156,FALSE,1,process_fault
14-10-2025 20:30,286.879,191.439,191.01,191.865,100,751.123,0.855,FALSE,1,process_fault
14-10-2025 20:31,287.169,190.916,190.771,191.463,100,751.719,0.692,FALSE,1,process_fault
14-10-2025 20:32,286.971,191.038,190.581,190.899,100,751.139,0.318,FALSE,1,process_fault
14-10-2025 20:33,286.822,191.148,191.448,191.026,100,751.075,0.422,FALSE,1,process_fault
14-10-2025 20:34,286.879,191.615,191.817,191.156,100,752.427,0.661,FALSE,1,process_fault
14-10-2025 20:35,287.309,190.701,191.1,191.651,100,753.216,0.551,FALSE,1,process_fault
14-10-2025 20:36,286.87,190.735,191.038,190.666,100,753.551,0.372,FALSE,1,process_fault
14-10-2025 20:37,286.917,190.954,191.611,190.742,100,755.075,0.869,FALSE,1,process_fault
14-10-2025 20:38,287.405,191.04,191.023,191.003,100,759.775,0.02,FALSE,1,process_fault
14-10-2025 20:39,287.456,190.878,190.738,191.034,100,754.697,0.296,FALSE,1,process_fault
14-10-2025 20:40,287.386,190.893,190.84,190.869,100,752.951,0.029,FALSE,1,process_fault
14-10-2025 20:41,287.475,191.198,190.855,190.905,100,755.564,0.05,FALSE,1,process_fault
14-10-2025 20:42,288.422,192.462,192.726,191.272,100,754.561,1.454,FALSE,1,process_fault
14-10-2025 20:43,287.964,191.033,190.629,192.426,100,754.856,1.797,FALSE,1,process_fault
14-10-2025 20:44,288.04,190.433,190.78,191.038,100,754.21,0.258,FALSE,1,process_fault
14-10-2025 20:45,287.672,191.22,190.744,190.402,100,753.654,0.342,FALSE,1,process_fault
14-10-2025 20:46,287.907,190.834,190.492,191.24,100,754.009,0.747,FALSE,1,process_fault
14-10-2025 20:47,287.623,191.598,191.916,190.815,100,755.799,1.101,FALSE,1,process_fault
14-10-2025 20:48,287.407,191.081,191.067,191.574,100,752.289,0.506,FALSE,1,process_fault
14-10-2025 20:49,288.242,191.671,192.106,191.144,100,750.504,0.961,FALSE,1,process_fault
14-10-2025 20:50,287.861,190.885,191.049,191.644,100,752.344,0.595,FALSE,1,process_fault
14-10-2025 20:51,287.757,191.13,190.913,190.872,100,750.087,0.041,FALSE,1,process_fault
14-10-2025 20:52,288.724,190.875,190.623,191.208,100,750.135,0.585,FALSE,1,process_fault
14-10-2025 20:53,288.888,191.166,191.146,190.886,100,748.932,0.26,FALSE,1,process_fault
14-10-2025 20:54,288.759,191.188,191.541,191.154,100,748.243,0.387,FALSE,1,process_fault
14-10-2025 20:55,289.628,191.083,191.493,191.261,100,749.76,0.232,FALSE,1,process_fault
14-10-2025 20:56,288.802,190.833,190.809,191.014,100,748.129,0.205,FALSE,1,process_fault
14-10-2025 20:57,288.306,191.174,191.464,190.793,100,747.918,0.671,FALSE,1,process_fault
14-10-2025 20:58,287.225,191.062,191.023,191.088,100,748.28,0.065,FALSE,1,process_fault
14-10-2025 20:59,287.289,191.531,191.251,191.071,100,750.267,0.18,FALSE,1,process_fault
14-10-2025 21:00,287.204,191.4,191.581,191.526,100,751.394,0.055,FALSE,1,process_fault
14-10-2025 21:01,286.786,191.375,191.646,191.363,100,749.835,0.283,FALSE,1,process_fault
14-10-2025 21:02,286.627,191.222,192.018,191.357,100,747.311,0.661,FALSE,1,process_fault
14-10-2025 21:03,286.639,191.235,191.02,191.221,100,746.373,0.201,FALSE,1,process_fault
14-10-2025 21:04,287.732,191.137,190.981,191.323,100,746.411,0.342,FALSE,1,process_fault
14-10-2025 21:05,286.415,190.724,190.591,191.044,100,752.419,0.453,FALSE,1,process_fault
14-10-2025 21:06,286.389,191.433,190.958,190.723,100,752.733,0.235,FALSE,1,process_fault
14-10-2025 21:07,285.741,190.269,189.893,191.387,100,755.72,1.494,FALSE,1,process_fault
14-10-2025 21:08,285.477,190.965,190.51,190.248,100,755.532,0.262,FALSE,1,process_fault
14-10-2025 21:09,285.299,190.776,191.161,190.949,100,754.734,0.212,FALSE,1,process_fault
14-10-2025 21:10,285.079,191.156,190.829,190.763,100,757.021,0.066,FALSE,1,process_fault
14-10-2025 21:11,285.852,191.283,191.666,191.218,100,757.397,0.448,FALSE,1,process_fault
14-10-2025 21:12,285.486,191.044,190.864,191.255,100,758.056,0.391,FALSE,1,process_fault
14-10-2025 21:13,284.934,190.985,190.538,190.994,100,755.488,0.456,FALSE,1,process_fault
14-10-2025 21:14,283.984,190.438,190.24,190.903,100,752.985,0.663,FALSE,1,process_fault
14-10-2025 21:15,283.686,190.706,190.606,190.413,100,752.594,0.193,FALSE,1,process_fault
14-10-2025 21:16,283.411,190.519,190.739,190.678,100,749.528,0.062,FALSE,1,process_fault
14-10-2025 21:17,282.752,191.124,191.029,190.463,100,748.278,0.566,FALSE,1,process_fault
14-10-2025 21:18,282.506,191.045,190.919,191.106,100,748.963,0.186,FALSE,1,process_fault
14-10-2025 21:19,282.706,190.344,190.181,191.059,100,747.802,0.878,FALSE,1,process_fault
14-10-2025 21:20,282.417,190.355,190.2,190.325,100,749.746,0.125,FALSE,1,process_fault
14-10-2025 21:21,283.289,191.035,190.731,190.426,100,750.759,0.304,FALSE,1,process_fault
14-10-2025 21:22,283.863,191.209,191.484,191.078,100,749.328,0.406,FALSE,1,process_fault
14-10-2025 21:23,284.206,192.04,192.238,191.238,100,750.006,1,FALSE,1,process_fault
14-10-2025 21:24,284.775,191.681,191.632,192.081,100,747.824,0.449,FALSE,1,process_fault
14-10-2025 21:25,284.857,190.472,190.111,191.685,100,746.28,1.574,FALSE,1,process_fault
14-10-2025 21:26,284.077,190.871,190.826,190.403,100,742.729,0.423,FALSE,1,process_fault
14-10-2025 21:27,284.354,191.558,191.408,190.895,100,743.826,0.512,FALSE,1,process_fault
14-10-2025 21:28,284.458,191.099,191.111,191.568,100,744.512,0.457,FALSE,1,process_fault
14-10-2025 21:29,284.105,190.358,190.481,191.078,100,748.459,0.598,FALSE,1,process_fault
14-10-2025 21:30,283.638,190.569,190.351,190.324,100,749.697,0.027,FALSE,1,process_fault
14-10-2025 21:31,283.607,191.049,190.843,190.561,100,747.18,0.281,FALSE,1,process_fault
14-10-2025 21:32,282.714,191.487,191.766,190.984,100,750.424,0.782,FALSE,1,process_fault
14-10-2025 21:33,282.796,190.886,190.963,191.499,100,752.79,0.536,FALSE,1,process_fault
14-10-2025 21:34,283.5,191.963,191.668,190.941,100,751.931,0.728,FALSE,1,process_fault
14-10-2025 21:35,283.448,191.073,190.711,191.965,100,754.723,1.254,FALSE,1,process_fault
14-10-2025 21:36,283.253,191.173,190.539,191.06,100,756.091,0.521,FALSE,1,process_fault
14-10-2025 21:37,283.942,191.197,191.402,191.23,100,757.401,0.171,FALSE,1,process_fault
14-10-2025 21:38,284.078,190.905,190.936,191.205,100,755.706,0.269,FALSE,1,process_fault
14-10-2025 21:39,283.581,190.462,190.511,190.861,100,753.725,0.35,FALSE,1,process_fault
14-10-2025 21:40,283.805,191.529,191.892,190.481,100,754.115,1.412,FALSE,1,process_fault
14-10-2025 21:41,283.425,190.805,190.516,191.5,100,754.688,0.984,FALSE,1,process_fault
14-10-2025 21:42,283.755,190.356,190.721,190.835,100,756.931,0.114,FALSE,1,process_fault
14-10-2025 21:43,284.401,190.819,190.657,190.411,100,758.333,0.246,FALSE,1,process_fault
14-10-2025 21:44,285.03,189.987,189.891,190.869,100,758.129,0.977,FALSE,1,process_fault
14-10-2025 21:45,285.144,192.462,193.031,189.998,100,758.972,3.033,TRUE,1,process_fault
14-10-2025 21:46,285.73,191.132,191.54,192.51,100,759.607,0.971,FALSE,1,process_fault
14-10-2025 21:47,286.501,190.79,191.249,191.195,100,760.279,0.054,FALSE,1,process_fault
14-10-2025 21:48,286.283,191.151,191.357,190.774,100,760.912,0.584,FALSE,1,process_fault
14-10-2025 21:49,286.472,190.805,190.961,191.166,100,761.009,0.206,FALSE,1,process_fault
14-10-2025 21:50,286.773,192.618,192.93,190.833,100,763.074,2.097,FALSE,1,process_fault
14-10-2025 21:51,287.008,190.802,190.152,192.636,100,762.411,2.484,FALSE,1,process_fault
14-10-2025 21:52,286.993,190.708,190.737,190.801,100,762.524,0.064,FALSE,1,process_fault
14-10-2025 21:53,287.455,190.81,190.848,190.744,100,762.258,0.104,FALSE,1,process_fault
14-10-2025 21:54,286.513,190.891,191.198,190.731,100,760.892,0.466,FALSE,1,process_fault
14-10-2025 21:55,286.678,190.168,190.134,190.909,100,763.655,0.775,FALSE,1,process_fault
14-10-2025 21:56,287.648,191.347,190.583,190.25,100,765.966,0.333,FALSE,1,process_fault
14-10-2025 21:57,287.808,190.563,190.921,191.364,100,768.087,0.443,FALSE,1,process_fault
14-10-2025 21:58,287.781,191.012,191.152,190.55,100,762.744,0.602,FALSE,1,process_fault
14-10-2025 21:59,288.179,190.676,190.328,191.046,100,764.171,0.718,FALSE,1,process_fault
14-10-2025 22:00,287.061,190.962,191.388,190.589,100,765.062,0.8,FALSE,1,process_fault
14-10-2025 22:01,288.019,190.924,190.907,191.043,100,767.169,0.136,FALSE,1,process_fault
14-10-2025 22:02,287.562,191.213,191.49,190.886,100,766.534,0.604,FALSE,1,process_fault
14-10-2025 22:03,288.218,191.48,191.766,191.272,100,769.806,0.494,FALSE,1,process_fault
14-10-2025 22:04,288.123,190.384,190.422,191.468,100,767.634,1.046,FALSE,1,process_fault
14-10-2025 22:05,287.871,190.968,190.801,190.361,100,766.326,0.44,FALSE,1,process_fault
14-10-2025 22:06,287.521,190.722,191.088,190.927,100,759.822,0.162,FALSE,1,process_fault
14-10-2025 22:07,287.369,190.521,189.915,190.707,100,758.036,0.791,FALSE,1,process_fault
14-10-2025 22:08,287.554,190.723,190.334,190.534,100,757.404,0.2,FALSE,1,process_fault
14-10-2025 22:09,288.211,191.521,191.476,190.782,100,760.979,0.693,FALSE,1,process_fault
14-10-2025 22:10,288.626,191.465,191.252,191.562,100,764.793,0.31,FALSE,1,process_fault
14-10-2025 22:11,288.822,190.624,191.015,191.479,100,764.187,0.465,FALSE,1,process_fault
14-10-2025 22:12,289.014,191.168,191.148,190.639,100,763.779,0.509,FALSE,1,process_fault
14-10-2025 22:13,289.705,190.944,190.646,191.214,100,759.124,0.568,FALSE,1,process_fault
14-10-2025 22:14,290.163,190.863,190.954,190.97,100,753.892,0.016,FALSE,1,process_fault
14-10-2025 22:15,290.471,191.878,191.999,190.89,100,755.233,1.108,FALSE,1,process_fault
14-10-2025 22:16,290.704,190.286,190.34,191.894,100,754.001,1.554,FALSE,1,process_fault
14-10-2025 22:17,290.882,191.283,191.721,190.305,100,756.687,1.416,FALSE,1,process_fault
14-10-2025 22:18,290.95,191.399,191.289,191.288,100,756.543,0.001,FALSE,1,process_fault
14-10-2025 22:19,290.398,191.06,190.891,191.349,100,753.596,0.458,FALSE,1,process_fault
14-10-2025 22:20,290.642,191.139,191.978,191.073,100,750.476,0.905,FALSE,1,process_fault
14-10-2025 22:21,289.942,191.297,190.619,191.082,100,749.785,0.462,FALSE,1,process_fault
14-10-2025 22:22,290.732,191.105,191.476,191.363,100,750.879,0.114,FALSE,1,process_fault
14-10-2025 22:23,291.412,191.424,191.543,191.16,100,750.861,0.383,FALSE,1,process_fault
14-10-2025 22:24,291.102,191.317,191.265,191.396,100,749.485,0.131,FALSE,1,process_fault
14-10-2025 22:25,292.054,191.129,191.06,191.394,100,749.905,0.335,FALSE,1,process_fault
14-10-2025 22:26,292.35,191.05,190.97,191.152,100,749.169,0.182,FALSE,1,process_fault
14-10-2025 22:27,292.638,191.256,191.695,191.081,100,753.047,0.614,FALSE,1,process_fault
14-10-2025 22:28,292.328,190.282,190.346,191.229,100,751.466,0.883,FALSE,1,process_fault
14-10-2025 22:29,291.97,191.302,191.468,190.255,100,752.282,1.214,FALSE,1,process_fault
14-10-2025 22:30,291.744,190.626,190.473,191.285,100,753.097,0.812,FALSE,1,process_fault
14-10-2025 22:31,291.859,191.557,191.616,190.637,100,754.251,0.979,FALSE,1,process_fault
14-10-2025 22:32,291.569,190.979,190.869,191.535,100,755.091,0.666,FALSE,1,process_fault
14-10-2025 22:33,290.982,191.262,191.232,190.937,100,757.66,0.295,FALSE,1,process_fault
14-10-2025 22:34,290.746,191.535,191.269,191.24,100,755.696,0.029,FALSE,1,process_fault
14-10-2025 22:35,290.432,190.877,191.262,191.503,100,752.342,0.241,FALSE,1,process_fault
14-10-2025 22:36,289.811,191.034,190.614,190.825,100,751.431,0.212,FALSE,1,process_fault
14-10-2025 22:37,289.976,191.92,192.001,191.055,100,755.465,0.945,FALSE,1,process_fault
14-10-2025 22:38,289.381,191.352,191.119,191.878,100,758.443,0.759,FALSE,1,process_fault
14-10-2025 22:39,289.246,190.782,190.7,191.345,100,759.935,0.644,FALSE,1,process_fault
14-10-2025 22:40,289.802,190.696,190.576,190.833,100,762.81,0.257,FALSE,1,process_fault
14-10-2025 22:41,289.879,190.565,190.004,190.708,100,765.723,0.704,FALSE,1,process_fault
14-10-2025 22:42,290.314,190.406,190.145,190.597,100,764.301,0.453,FALSE,1,process_fault
14-10-2025 22:43,291.716,190.948,190.807,190.52,100,764.865,0.288,FALSE,1,process_fault
14-10-2025 22:44,292.013,191.244,191.682,190.98,100,769.047,0.701,FALSE,1,process_fault
14-10-2025 22:45,292.077,190.888,190.69,191.255,100,772.056,0.565,FALSE,1,process_fault
14-10-2025 22:46,292.048,191.668,191.671,190.886,100,772.335,0.784,FALSE,1,process_fault
14-10-2025 22:47,292.549,191.064,191.324,191.706,100,771.417,0.382,FALSE,1,process_fault
14-10-2025 22:48,291.664,190.549,190.384,190.986,100,767.629,0.602,FALSE,1,process_fault
14-10-2025 22:49,291.66,191.011,191.489,190.548,100,767.221,0.941,FALSE,1,process_fault
14-10-2025 22:50,291.768,190.089,190.128,191.021,100,768.144,0.893,FALSE,1,process_fault
14-10-2025 22:51,292.261,190.689,190.206,190.127,100,767.406,0.079,FALSE,1,process_fault
14-10-2025 22:52,292.246,190.722,190.721,190.688,100,767.775,0.032,FALSE,1,process_fault
14-10-2025 22:53,291.493,191.01,190.822,190.657,100,765.773,0.164,FALSE,1,process_fault
14-10-2025 22:54,291.612,191.354,190.829,191.024,100,768.02,0.195,FALSE,1,process_fault
14-10-2025 22:55,290.814,190.74,190.983,191.292,100,769.029,0.309,FALSE,1,process_fault
14-10-2025 22:56,291.735,191.433,192.078,190.811,100,767.745,1.267,FALSE,1,process_fault
14-10-2025 22:57,292.79,191.522,191.116,191.523,100,770.404,0.407,FALSE,1,process_fault
14-10-2025 22:58,292.221,191.508,191.37,191.472,100,768.135,0.102,FALSE,1,process_fault
14-10-2025 22:59,291.608,191.773,192.152,191.462,100,769.348,0.69,FALSE,1,process_fault
14-10-2025 23:00,291.409,190.317,190.4,191.755,100,768.513,1.355,FALSE,1,process_fault
14-10-2025 23:01,291.317,190.923,190.828,190.309,100,767.935,0.519,FALSE,1,process_fault
14-10-2025 23:02,291.999,191.995,192.032,190.975,100,766.337,1.057,FALSE,1,process_fault
14-10-2025 23:03,291.443,191.484,191.679,191.949,100,765.606,0.27,FALSE,1,process_fault
14-10-2025 23:04,291.102,190.929,190.996,191.46,100,767.226,0.464,FALSE,1,process_fault
14-10-2025 23:05,291.478,190.278,190.138,190.957,100,766.341,0.819,FALSE,1,process_fault
14-10-2025 23:06,290.793,190.958,190.918,190.228,100,768.824,0.69,FALSE,1,process_fault
14-10-2025 23:07,290.548,190.95,190.753,190.935,100,767.565,0.182,FALSE,1,process_fault
14-10-2025 23:08,290.047,190.918,190.473,190.919,100,772.173,0.446,FALSE,1,process_fault
14-10-2025 23:09,290.369,192.053,191.66,190.942,100,771.363,0.719,FALSE,1,process_fault
14-10-2025 23:10,291.372,190.956,191.138,192.13,100,769.725,0.992,FALSE,1,process_fault
14-10-2025 23:11,291.384,191.709,192.106,190.959,100,770.564,1.147,FALSE,1,process_fault
14-10-2025 23:12,292.183,191.217,190.935,191.774,100,770.858,0.838,FALSE,1,process_fault
14-10-2025 23:13,292.201,191.745,191.705,191.216,100,769.537,0.489,FALSE,1,process_fault
14-10-2025 23:14,292.73,190.416,190.407,191.789,100,770.421,1.382,FALSE,1,process_fault
14-10-2025 23:15,293.623,190.968,190.726,190.488,100,770.781,0.238,FALSE,1,process_fault
14-10-2025 23:16,293.396,191.129,190.496,190.945,100,768.405,0.448,FALSE,1,process_fault
14-10-2025 23:17,293.696,190.328,190.349,191.157,100,770.249,0.807,FALSE,1,process_fault
14-10-2025 23:18,294.093,190.776,190.733,190.358,100,769.082,0.376,FALSE,1,process_fault
14-10-2025 23:19,294.115,191.885,191.912,190.781,100,770.634,1.131,FALSE,1,process_fault
14-10-2025 23:20,294.062,190.286,190.536,191.882,100,771.315,1.346,FALSE,1,process_fault
14-10-2025 23:21,294.208,190.964,191.395,190.294,100,769.258,1.101,FALSE,1,process_fault
14-10-2025 23:22,294.011,191.125,191.328,190.947,100,768.556,0.381,FALSE,1,process_fault
14-10-2025 23:23,293.753,191.429,191.327,191.105,100,768.552,0.222,FALSE,1,process_fault
14-10-2025 23:24,294.943,190.428,190.893,191.521,100,767.104,0.628,FALSE,1,process_fault
14-10-2025 23:25,294.892,191.427,191.558,190.43,100,770.165,1.128,FALSE,1,process_fault
14-10-2025 23:26,295.892,190.792,190.468,191.51,100,771.347,1.042,FALSE,1,process_fault
14-10-2025 23:27,295.388,190.872,191.226,190.747,100,769.01,0.479,FALSE,1,process_fault
14-10-2025 23:28,295.648,191.524,190.976,190.894,100,769.367,0.082,FALSE,1,process_fault
14-10-2025 23:29,295.246,191.414,191.041,191.482,100,764.457,0.441,FALSE,1,process_fault
14-10-2025 23:30,295.144,190.998,190.916,191.398,100,760.341,0.482,FALSE,1,process_fault
14-10-2025 23:31,295.36,192.52,192.031,191.018,100,761.412,1.013,FALSE,1,process_fault
14-10-2025 23:32,296.383,190.656,190.012,192.605,100,763.3,2.593,FALSE,1,process_fault
14-10-2025 23:33,297.092,191.37,191.904,190.709,100,761.502,1.195,FALSE,1,process_fault
14-10-2025 23:34,296.286,191.53,191.004,191.304,100,760.644,0.3,FALSE,1,process_fault
14-10-2025 23:35,296.947,191.196,191.506,191.583,100,760.562,0.077,FALSE,1,process_fault
14-10-2025 23:36,296.383,190.85,190.491,191.147,100,758.623,0.656,FALSE,1,process_fault
14-10-2025 23:37,295.975,191.481,191.58,190.815,100,757.366,0.765,FALSE,1,process_fault
14-10-2025 23:38,297.31,191.869,192.109,191.592,100,759.499,0.517,FALSE,1,process_fault
14-10-2025 23:39,297.268,192.697,192.992,191.864,100,758.592,1.128,FALSE,1,process_fault
14-10-2025 23:40,298.593,191.036,190.608,192.801,100,757.342,2.193,FALSE,1,process_fault
14-10-2025 23:41,298.223,190.697,190.68,191.012,100,760.147,0.332,FALSE,1,process_fault
14-10-2025 23:42,298.776,191.297,191.623,190.738,100,758.534,0.885,FALSE,1,process_fault
14-10-2025 23:43,299.405,190.248,190.705,191.347,100,758.202,0.642,FALSE,1,process_fault
14-10-2025 23:44,300.011,190.846,190.581,190.293,100,756.474,0.288,FALSE,1,process_fault
14-10-2025 23:45,299.507,191.942,191.511,190.805,100,756.083,0.706,FALSE,1,process_fault
14-10-2025 23:46,299.628,190.443,190.18,191.949,100,754.747,1.769,FALSE,1,process_fault
14-10-2025 23:47,299.677,190.948,191.343,190.452,100,757.05,0.891,FALSE,1,process_fault
14-10-2025 23:48,300.227,191.691,192.062,190.993,100,757.255,1.069,FALSE,1,process_fault
14-10-2025 23:49,299.971,191.015,190.979,191.672,100,757.83,0.692,FALSE,1,process_fault
14-10-2025 23:50,300.349,191.214,191.345,191.043,100,757.004,0.302,FALSE,1,process_fault
14-10-2025 23:51,300.483,191.163,191.399,191.229,100,759.258,0.17,FALSE,1,process_fault
14-10-2025 23:52,300.169,191.277,191.333,191.136,100,758.161,0.197,FALSE,1,process_fault
14-10-2025 23:53,299.717,190.737,191.022,191.241,100,758.246,0.219,FALSE,1,process_fault
14-10-2025 23:54,299.681,190.787,190.823,190.734,100,758.312,0.089,FALSE,1,process_fault
14-10-2025 23:55,299.573,190.612,190.371,190.784,100,761.401,0.413,FALSE,1,process_fault
14-10-2025 23:56,299.29,190.212,189.989,190.589,100,761.183,0.6,FALSE,1,process_fault
14-10-2025 23:57,300.372,191.068,190.961,190.302,100,762.546,0.659,FALSE,1,process_fault
14-10-2025 23:58,300.247,191.557,191.402,191.061,100,764.328,0.34,FALSE,1,process_fault
14-10-2025 23:59,299.386,191.127,191.196,191.492,100,766.072,0.296,FALSE,1,process_fault
15-10-2025 00:00,299.438,190.959,190.88,191.134,100,767.415,0.254,FALSE,1,process_fault
15-10-2025 00:01,298.996,191.208,190.876,190.927,100,768.967,0.051,FALSE,1,process_fault
15-10-2025 00:02,299.12,191.493,191.311,191.223,100,771.202,0.088,FALSE,1,process_fault
15-10-2025 00:03,298.827,191.263,191.254,191.477,100,774.585,0.223,FALSE,1,process_fault
15-10-2025 00:04,299.153,191.798,191.879,191.298,100,779.098,0.581,FALSE,1,process_fault
15-10-2025 00:05,299.273,191.897,191.97,191.806,100,778.11,0.164,FALSE,1,process_fault
15-10-2025 00:06,299.811,191.337,191.052,191.941,100,778.616,0.888,FALSE,1,process_fault
15-10-2025 00:07,299.508,191.335,191.577,191.311,100,778.031,0.265,FALSE,1,process_fault
15-10-2025 00:08,298.957,190.47,190.096,191.293,100,778.965,1.197,FALSE,1,process_fault
15-10-2025 00:09,298.949,192.031,192.083,190.473,100,780.895,1.61,FALSE,1,process_fault
15-10-2025 00:10,299.583,191.287,191.668,192.078,100,778.986,0.41,FALSE,1,process_fault
15-10-2025 00:11,299.506,191.032,190.793,191.282,100,779.893,0.49,FALSE,1,process_fault
15-10-2025 00:12,300.428,190.909,191.18,191.112,100,782.897,0.069,FALSE,1,process_fault
15-10-2025 00:13,299.692,190.27,190.274,190.847,100,781.543,0.573,FALSE,1,process_fault
15-10-2025 00:14,299.932,190.831,190.988,190.284,100,778.815,0.704,FALSE,1,process_fault
15-10-2025 00:15,300.17,191.457,191.854,190.848,100,778.024,1.006,FALSE,1,process_fault
15-10-2025 00:16,301.087,191.205,191.406,191.534,100,779.687,0.127,FALSE,1,process_fault
15-10-2025 00:17,300.702,190.455,190.226,191.174,100,779.377,0.948,FALSE,1,process_fault
15-10-2025 00:18,299.953,191.654,191.339,190.396,100,779.706,0.943,FALSE,1,process_fault
15-10-2025 00:19,299.898,192.206,192.065,191.651,100,780.758,0.414,FALSE,1,process_fault
15-10-2025 00:20,299.301,191.022,191.167,192.149,100,776.247,0.982,FALSE,1,process_fault
15-10-2025 00:21,299.119,190.573,190.71,191.013,100,779.098,0.303,FALSE,1,process_fault
15-10-2025 00:22,299.219,191.573,191.402,190.582,100,779.721,0.82,FALSE,1,process_fault
15-10-2025 00:23,299.276,190.681,191.023,191.568,100,774.802,0.544,FALSE,1,process_fault
15-10-2025 00:24,299.891,190.63,190.424,190.736,100,777.454,0.312,FALSE,1,process_fault
15-10-2025 00:25,299.417,191.516,191.737,190.591,100,776.819,1.147,FALSE,1,process_fault
15-10-2025 00:26,299.074,191.607,191.301,191.489,100,777.026,0.187,FALSE,1,process_fault
15-10-2025 00:27,299.044,190.552,190.656,191.597,100,773.284,0.941,FALSE,1,process_fault
15-10-2025 00:28,298.646,191.289,191.346,190.516,100,771.408,0.83,FALSE,1,process_fault
15-10-2025 00:29,297.795,191.532,191.533,191.22,100,771.124,0.313,FALSE,1,process_fault
15-10-2025 00:30,297.426,191.088,191.467,191.499,100,769.421,0.032,FALSE,1,process_fault
15-10-2025 00:31,297.944,190.693,190.786,191.138,100,773.76,0.352,FALSE,1,process_fault
15-10-2025 00:32,297.763,191.232,191.043,190.683,100,776.008,0.359,FALSE,1,process_fault
15-10-2025 00:33,297.97,191.084,191.076,191.25,100,776.991,0.174,FALSE,1,process_fault
15-10-2025 00:34,298.178,190.762,190.371,191.098,100,775.554,0.727,FALSE,1,process_fault
15-10-2025 00:35,298.282,190.649,190.651,190.773,100,776.822,0.122,FALSE,1,process_fault
15-10-2025 00:36,298.009,190.808,190.392,190.63,100,778.283,0.238,FALSE,1,process_fault
15-10-2025 00:37,296.806,191.805,191.826,190.717,100,780.96,1.109,FALSE,1,process_fault
15-10-2025 00:38,296.97,191.035,190.593,191.813,100,778.401,1.22,FALSE,1,process_fault
15-10-2025 00:39,297.405,191.591,192.059,191.069,100,777.822,0.991,FALSE,1,process_fault
15-10-2025 00:40,297.605,191.241,191.138,191.608,100,777.859,0.469,FALSE,1,process_fault
